groupId,artifactId
it.unibz.inf.ontop,ontop-mapping
eu.michael-simons,wro4j-spring-boot-starter
org.apache.commons,lang3
org.eclipse.ditto,ditto-internal-concierge-enforcement
org.pircbotx,pircbotx
com.sun.media,jai-codec
zemberek-nlp,zemberek-grpc-server
com.oracle.kv,oracle-nosql-client
com.eclipsesource.jaxrs,publisher
com.thinkbiganalytics.kylo,kylo-scheduler-quartz
org.apache.nifi,nifi-vault-utils
org.kitesdk,kite-morphlines-json
org.slf4j,slf4j-nop
org.jetbrains.kotlinx,lincheck
io.avaje,avaje-jsr305
org.apache.tika,tika-fetcher-s3
org.apache.camel.quarkus,camel-quarkus-oaipmh
org.openjdk.jcstress,jcstress-samples
nl.lxtreme.ols.tool,1wire
org.eclipse.hawkbit,hawkbit-repository-core
org.camunda.bpm.model,camunda-xml-model
org.springframework.boot,spring-boot-properties-migrator
io.helidon.serviceconfiguration,helidon-serviceconfiguration-ucp-localhost
org.xwiki.platform,xwiki-platform-icon-rest-default
org.wildfly.core,wildfly-cli
org.apache.hop,hop-transform-abort
com.nukkitx.fastutil,fastutil-long-int-maps
com.willwinder,ProbeModule
fr.neatmonster,ncpplugin
software.amazon.awssdk,savingsplans
com.amazonaws,aws-java-sdk-iotdeviceadvisor
org.microshed,microshed-testing-liberty
com.asakusafw.workflow,asakusa-workflow-hadoop
com.neovisionaries,nv-websocket-client
org.wildfly.swarm,naming-runtime
net.kyori,text-serializer-legacy
org.opentest4j,opentest4j
com.octoperf.kraken,parser-har-api
org.apache.arrow,arrow-memory-core
org.graylog2.repackaged,grok
ch.ethz.ganymed,ganymed-ssh2
org.apache.hive,hive-storage-api
org.apache.tomcat.wso2,tomcat
org.wso2.carbon.identity.framework,org.wso2.carbon.user.mgt
ddf.admin.modules,admin-modules-installer
test.jetty-maven-plugin-provided-module-dep,api
io.vertx,vertx-infinispan
com.thinkbiganalytics.kylo,kylo-commons-util
fish.payara.server.internal.concurrent,concurrent-connector
org.nuxeo.ecm.platform,nuxeo-platform-spreadsheet-web
com.zfoo,protocol
org.jsmart,micro-simulator
org.jboss.modules,jboss-modules
io.opentracing.contrib.specialagent,opentracing-specialagent-util
org.wildfly.quickstarts,ejb-throws-exception-ejb-api
com.vladsch.flexmark,flexmark-util-format
blade,jndi-api
com.alipay.sofa,sofa-tracer-dubbo-common-plugin
org.apache.camel.quarkus,camel-quarkus-jt400-deployment
org.zalando,logbook-okhttp
ca.on.oicr.gsi,oscore
com.networknt,eventuate-server-jdbc
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-tagger-it-perceptron
com.networknt,http-string
org.sakaiproject.content,content-copyright-api
pentaho,pdi-osgi-bridge-core
systems.manifold,manifold-collections
org.graphfoundation.ongdb,ongdb-ha
org.apache.myfaces.extensions.cdi.bundles,myfaces-extcdi-bundle-jsf20
org.carlspring.strongbox,strongbox-storage-nuget-layout-provider
net.consensys.mahuta,mahuta-core
com.octoperf.kraken,storage-client-container-builder
com.electronwill.night-config,hocon
de.metas.adempiere.adempiere,de.metas.adempiere.adempiere.client
com.codenvy.onpremises.wsmaster,codenvy-sql-schema
pki.gov.kz,kalkancrypt
it.geosolutions.jaiext.rescale,jt-rescale
org.graphfoundation.ongdb,ongdb-io
cn.iocoder.mall,mall-spring-boot
org.graphfoundation.ongdb,ongdb-geequel-slotted-runtime
com.atlassian.seraph,atlassian-seraph
io.confluent.ksql,ksqldb-engine-common
org.sakaiproject.edu-services.sections,sections-impl
com.thinkbiganalytics.kylo,kylo-search-rest-model
com.navercorp.pinpoint,pinpoint-profiler-optional-jdk9
com.navercorp.pinpoint,pinpoint-profiler-optional-jdk8
com.octoperf.kraken,analysis-client-web
com.navercorp.pinpoint,pinpoint-profiler-optional-jdk7
org.glassfish.main.web,web-ha
org.fakereplace,fakereplace-resteasy
com.microsoft.bot,bot-builder
org.ldaptive,ldaptive
org.restcomm,restcomm-connect.provisioning.number.nexmo
io.vertx,vertx-service-discovery-backend-redis
io.fabric8,fabric8-maven-plugin-generator-quarkus
org.jclouds.api,s3
org.apache.camel,camel-ognl
org.hawkular.apm,hawkular-apm-instrumentation-jvm
it.ozimov,spring-boot-thymeleaf-email
io.thorntail,arquillian-adapter
com.cxytiandi,kitty-spring-cloud-starter-async-tool
com.fujieid.jap.http.adapter,jap-http-jakarta-adapter
pentaho,pentaho-big-data-legacy-amazon
org.apache.wink,wink-component-test-support
io.dropwizard.metrics,metrics-core
org.togglz,togglz-core
org.sakaiproject,sakai-syllabus-api
org.xwiki.platform,xwiki-platform-edit-api
com.goterl.lazycode,lazysodium-java
org.drools,drools-jsr94
org.datagear,datagear-dataexchange
org.zeromq,jzmq-devices
org.finra.herd,herd-model
com.octoperf.kraken,security-authentication-session
com.castlemock.repository,repository-core
io.playn,playn-webgl
org.opensearch,opensearch
org.acme,my-project-add-to-bom-deployment
io.awspring.cloud,spring-cloud-aws-jdbc
org.jvnet.mimepull,mimepull
com.momo,momo-permission-common-core
org.apache.camel,camel-mail
it.geosolutions.jaiext.iterators,jt-iterators
com.sonatype.insight.brain,insight-brain-data
testdependency-groupid,testdependency-artifactid
com.jeequan,jeepay-components-oss
org.apache.bookkeeper.stats,codahale-metrics-provider
io.grpc,grpc-common
com.github.chwagnlucid,Juzzy
org.openhab.addons.bundles,org.openhab.binding.amazonechocontrol
org.wildfly.swarm,swagger-webapp
io.lumify,lumify-gpw-subrip-transcript
io.github.quickmsg,smqtt-metric-prometheus
org.apache.apex,malhar-stream
org.prevayler.spikes,prevayler-mirror
com.google.oauth-client,google-oauth-client
org.autorefactor.plugin,org.autorefactor.rules.samples
com.github.martinpaljak,globalplatformpro
net.recommenders.rival,rival-evaluate
net.sourceforge.pmd,pmd-dist
com.intuit.autumn,autumn-service
net.sf.saxon,Saxon-HE
com.alibaba.graphscope,gremlin-test
org.datayoo.moql,moql-translator
org.eclipse.jnosql.communication,communication-core
com.vaadin,vaadin-shared
org.roaringbitmap,shims
org.gephi,preview-export-ui
org.glassfish.jersey.security,oauth2-client
org.apache.edgent,edgent-connectors-jdbc
org.openhab.binding,org.openhab.binding.rwesmarthome
io.seata,seata-all
cn.iocoder.boot,yudao-spring-boot-starter-redis
ddf.catalog.admin,catalog-admin-module-maplayers
org.springframework.cloud,spring-cloud-contract-spec-java
com.facebook.jcommon,config
org.bidib.com.github.markusbernhardt,proxy-vole
net.hearthstats,video
org.arrahtec,osdq-core
io.github.quickmsg,smqtt-metric-influxdb
com.google.android.gms,play-services
org.apache.syncope.core.idrepo,syncope-core-idrepo-logic
org.robovm,robovm-libimobiledevice
com.sangupta,murmur
org.apache.camel.quarkus,camel-quarkus-snakeyaml-deployment
io.quarkus,quarkus-smallrye-graphql-client
com.google.cloud,spring-cloud-gcp-starter-kms
com.blazegraph,bigdata-client
com.liferay.portal,com.liferay.portal.kernel
fish.payara.server.appclient,gf-client-module-l10n
org.ff4j,ff4j-store-commonsconfig
org.wso2.carbon,javax.cache.wso2
io.opentracing.contrib,opentracing-spring-cloud-jdbc-starter
com.google.cloud,spring-cloud-gcp-data-datastore
org.apache.xmlgraphics,fop
com.github.threefish,nutz-sqltpl
org.fenixedu,fenixedu-spaces
com.netease.nim,camellia-redis-eureka-base
org.wso2.xfer,wso2xfer
com.didiglobal.sds,sds-spring-boot-starter
org.glassfish.main.persistence.cmp,cmp-enhancer
net.devh,grpc-server-spring-boot-starter
org.glassfish.pfl,pfl-basic-tools
org.apache.guacamole,guacamole-auth-jdbc-base
org.arquillian.cube,arquillian-cube-openshift-shrinkwrap
com.github.nifty-gui,nifty-default-controls
io.gravitee.apim.rest.api,gravitee-apim-rest-api-security
org.jupiter-rpc,jupiter-all
org.openhab.addons.bundles,org.openhab.binding.vektiva
com.asakusafw,asakusa-runtime-text
org.projectnessie,nessie-rest-services
org.javalite,app-config
org.apache.camel,camel-azure-parent
it.unibz.inf.ontop,ontop-obda-core
eu.amidst,wekalink
com.codeabovelab.dm,mail
org.apache.camel.quarkus,camel-quarkus-as2
org.springframework.cloud.stream.app,stream-applications-security-common
org.restcomm.media.core.asr,media-core-asr-engine
gov.uspto,Common
org.kaazing,gateway.bridge
com.alipay.sofa,sofa-tracer-resttmplate-plugin
org.mobicents.external.freetts,cmudict04
com.seezoon,seezoon-framework
org.wso2.carbon.mediation,org.wso2.carbon.proxyadmin.common
com.jidesoft,jide-action
org.docx4j.org.apache,xalan-interpretive
com.github.dragon66,icafe
org.apache.knox,gateway-provider-security-shiro
top.tangyh.lamp,lamp-msg-controller
org.mortbay.jetty,jetty-java5-threadpool
top.zrbcool,motan-sample-springboot-api
org.wso2.am,org.wso2.carbon.apimgt.clients.publisher.api
org.solovyev,common-text
org.apache.james,mock-smtp-server
cn.iocoder.boot,yudao-spring-boot-starter-security
org.orienteer.transponder,transponder-orientdb
org.eclipse.jetty.http2,http2-server
br.com.caelum.vraptor,vraptor-error-control
io.opentracing.contrib.specialagent,opentracing-rewrite
org.apache.servicemix.bundles,org.apache.servicemix.bundles.xstream-java8
com.sohu.tv,mq-client-common-open
com.google.flatbuffers,flatbuffers-java
io.opentelemetry,opentelemetry-sdk-common
fish.payara.server.internal.persistence,persistence-common
com.company.proficio,proficio-store-memory
org.kie.kogito,protobuf-serialization-protobuf
org.apache.apex,malhar-kafka
mu.nu.nullpo.local,log4j-1.2.15
org.apache.sentry,sentry-service-server
io.quarkus,quarkus-rest-data-panache-deployment
com.github.yuanrw.im,protobuf
org.zstack,core
com.netty.rpc,netty-rpc-common
org.apache.camel.quarkus,camel-quarkus-openapi-java
org.apache.camel.quarkus,camel-quarkus-support-retrofit-deployment
com.weibo,motan-transport-netty4
org.apache.camel.quarkus,camel-quarkus-support-bouncycastle-deployment
com.strategicgains.repoexpress,repoexpress-mongodb
edu.isi,commands-common
org.dcm4che.tool,dcm4che-tool-json2props
org.forgerock.ce.openam,openam-auth-oauth2
org.apache.zeppelin,launcher-docker
org.talend.esb.auxiliary.storage,auxiliary-storage-common
org.xwiki.platform,xwiki-platform-refactoring-default
org.zstack,virtualRouterProvider
org.ff4j,ff4j-web
io.druid,druid-server
com.mycila,license-maven-plugin
org.glassfish.mq,mq-distribution
org.apache.camel.quarkus,camel-quarkus-salesforce
io.activej,activej-launcher
tk.mybatis,mapper-weekend
org.apache.stratos,org.apache.stratos.metadata.client
org.apache.nifi,nifi-expression-language
org.kie.kogito,kogito-addons-persistence-mongodb
org.apache.camel.quarkus,camel-quarkus-jing-deployment
org.pdfsam,pdfsam-simple-split
org.wso2.carbon.apimgt,org.wso2.carbon.apimgt.output.adapter.http
org.glassfish.main.connectors,descriptors
org.apache.camel.quarkus,camel-quarkus-support-aws-deployment
org.wildfly.security,wildfly-elytron-http-spnego
com.facebook.hive,hive-dwrf
org.mongodb,mongo-java-driver
org.mybatis.scripting,mybatis-freemarker
org.jvnet.jaxb2_commons,jaxb2-basics-tools
io.gravitee.apim.gateway,gravitee-apim-gateway-policy
org.xwiki.platform,xwiki-platform-tree-test-pageobjects
com.google.common.wso2,google-collect
org.zkoss.zk,zk
com.imooc,seckill-core
org.eclipse.mojarra,mojarra-cdi
org.jboss.forge.addon,environment
me.filoghost.holographicdisplays,holographicdisplays-nms-common
org.wso2.carbon,org.wso2.carbon.utils
com.asakusafw.operator,asakusa-operator-core
software.amazon.awssdk,elasticbeanstalk
io.cloudevents,cloudevents-spring
org.processing,pdf
org.matsim.contrib,sumo
io.quarkus,quarkus-spring-data-jpa
org.jetlinks.community,notify-core
com.aliyun,tea
org.springframework.cloud,spring-cloud-dataflow-shell
org.geonetwork-opensource,gn-harvesters
org.jenkins-ci,annotation-indexer
org.dcm4che.dcm4chee-arc,dcm4chee-arc-qmgt
org.apache.camel,camel-http
org.apache.syncope.client.am,syncope-client-am-console
org.springframework.cloud,spring-cloud-gcp-starter-security-iap
org.sculptorgenerator,sculptor-generator-test-library
org.openhab.addons.bundles,org.openhab.binding.tellstick
com.expediagroup.streamplatform,stream-registry-graphql-scalars
org.restlet.jse,org.restlet
org.bytedeco,pytorch-platform
com.expedia.adaptivealerting,adaptive-alerting-kafka
com.azure.resourcemanager,azure-resourcemanager-servicebus
org.moditect.layrry,layrry-config
org.nuxeo.ecm.platform,nuxeo-features-test
used-scopes,provided
org.jboss.resteasy,resteasy-context-propagation
com.github.rjohnsondev,java-libpst
org.tanaguru,tanaguru-api
com.xingkaichun.helloworldblockchain,helloworld-blockchain-crypto
net.sf.jt400,jt400
org.alluxio,alluxio-integration-jnifuse-native
com.spotify,zoltar-featran
com.twelvemonkeys.imageio,imageio-metadata
org.apache.geronimo.specs,geronimo-jaxrs_2.0_spec
org.apache.camel.quarkus,camel-quarkus-xslt-saxon-deployment
org.jboss.narayana,jbosstxbridge
org.apache.accumulo,accumulo-compactor
org.tuxdevelop,spring-batch-lightmin-test
io.xream.x7,x7-redis-integration
qunar.tc.qtracer,qtracer-instrument-annotation
org.apache.knox,gateway-shell
org.dayatang.dddlib,dddlib-codegen-api
com.webank.wedatasphere.linkis,linkis-callback-service
info.xiaomo,g-engine
com.impetus.kundera.client,kundera-hbase
org.kie.kogito,kogito-api
org.apache.directory.api,api-asn1-api
org.wso2.carbon.analytics-common,org.wso2.carbon.event.stream.persistence.stub
com.thinkbiganalytics.kylo.integrations,kylo-spark-job-profiler-spark-v1
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.stanfordnlp-model-parser-zh-sr
net.daporkchop,leveldb-mcpe-jni
org.lucee,argon2
org.jboss.as,jboss-as-controller-client
de.adorsys.psd2,psd2-certificate-validator
com.cxytiandi,kitty-spring-cloud-starter-mongodb
org.apache.hop,hop-transform-getsubfolders
com.puppetlabs.geppetto,com.puppetlabs.geppetto.pp
org.json4s,json4s-core_2.11
io.github.ForteScarlet.simple-robot-module,mod-cqcodeutils
com.alipay.rdf.file,rdf-file-sftp
co.elastic.apm,apm-hibernate-search-plugin-5_x
org.zanata,zanata-cli
de.learnlib,learnlib-rpni-mdl
org.minbox.framework,api-boot-starter-alibaba-oss
org.glassfish.gmbal,gmbal
ca.pjer,chatter-bot-api
org.wso2.carbon.devicemgt,org.wso2.carbon.device.mgt.group.common
org.apache.plc4x,plc4j-driver-eip
io.spring.cloud.stream.sample,image-thumbnail-processor
org.apache.rya,rya.pcj.fluo.client
io.swagger.core.v3,swagger-models
org.apache.zeppelin,spark3-shims
org.glassfish.docs,add-on-component-development-guide
org.jenkins-ci.plugins,async-http-client
org.zalando,riptide-spring-boot-starter
com.picocontainer.web,picocontainer-web-webwork2
org.apache.isis.incubator.viewer,isis-viewer-vaadin
org.nutz,ssdb4j
io.helidon.config,helidon-config-hocon
org.jodd,jodd-util
net.hypixel,hypixel-api-transport-apache
com.thinkbiganalytics.kylo.integrations,kylo-spark-job-profiler-spark-v2
org.apache.camel,camel-disruptor
saxon,saxon-dom
org.neo4j,neo4j-tinkerpop-api
net.jini,jini-ext
org.sakaiproject.assignment,sakai-assignment-api
org.wicketstuff,wicketstuff-dashboard-widgets-charts
de.agilecoders.wicket,wicket-bootstrap-sass
io.quarkus,quarkus-resteasy-reactive-jackson-deployment
org.forgerock.ce.openam,openam-oauth
org.xwiki.platform,xwiki-platform-wiki-user-default
com.github.detro,ghostdriver
com.netflix.archaius,archaius-aws
com.yahoo.ycsb,core
org.sonatype.nexus,nexus-ui-plugin
org.apache.nifi,nifi-influxdb-processors
com.amazonaws,aws-java-sdk-apigatewaymanagementapi
com.hazelcast.samples.spring.data.migration,after-domain
org.openiot,CUPUS
org.sculptorgenerator.generator,sculptor-generator-test
org.jboss.narayana.jts,ibmorb-idl
org.wso2.carbon.identity.auth.rest,org.wso2.carbon.identity.cors.server.feature
com.hotels,beeju
de.erethon.vignette,vignette-dist
org.xwiki.platform,xwiki-platform-livedata-rest
net.sf.json-lib,json-lib
com.yammer.metrics,metrics-web
org.apache.shardingsphere,sharding-jdbc-orchestration
com.codenvy.onpremises.wsmaster,codenvy-hosted-authorization
org.apache.xmlgraphics,batik-ttf2svg
io.mycat,proxy
com.codenvy.plugin,codenvy-plugin-bitbucketserver-webhooks
org.apache.isis.incubator.viewer,isis-viewer-javafx-viewer
io.helidon.microprofile.grpc,helidon-microprofile-grpc-client
org.simpleframework,simple-common
org.acme,myproject-with-grand-parent
vip.lematech,hrun4j-core
org.apache.servicecomb,metrics-prometheus
com.cloudhopper,ch-smpp
com.gentics.mesh,mesh-service-aws-s3-storage
com.spotify,helios-tools
org.bytedeco,mkl-dnn
net.ripe.db,whois-api
org.spf4j,spf4j-ui
org.openhab.core.bundles,org.openhab.core.io.rest.mdns
com.ververica,flink-connector-test-util
org.mayocat.cms,mayocat-cms-home
com.sika.code.core,database
org.kaazing,specification.http
es.gob.afirma,afirma-crypto-xadestri-client
org.dromara,myth-demo-springcloud-inventory
vip.mate,mate-starter-oss
com.facebook.jcommon,logging-util
org.apache.jclouds.api,openstack-nova
org.nd4j,nd4j-native
org.apache.dolphinscheduler,dolphinscheduler-remote
net.sf.okapi.steps,okapi-step-qualitycheck
it.cnr.isti.hpc,dexter-client
org.projectnessie,nessie-jaxrs
org.glassfish.shoal,shoal-cache
org.wildfly.swarm,container-runtime
org.mp4parser,muxer
org.webjars,viewerjs
org.pentaho.reporting.library,libformula-ui
com.thinkbiganalytics.kylo,kylo-file-metadata-model
org.sonarsource.java,java-jsp
com.cenqua.clover,clover
org.flowable,flowable5-test
org.nutz,nutzboot-starter-swagger
org.apache.maven.plugins.maven-javadoc-plugin.it,MJAVADOC-280-2-modB
org.terrier,terrier-realtime
org.apache.sling,org.apache.sling.commons.testing
org.apache.maven.plugins.maven-javadoc-plugin.it,MJAVADOC-280-2-modA
org.apache.camel.quarkus,camel-quarkus-azure-storage-blob
org.jboss.narayana.rts,lra-test-arquillian-extension
com.amazonaws.secretsmanager,aws-secretsmanager-jdbc
org.matsim.contrib,roadpricing
org.apache.spark,spark-catalyst_2.12
org.apache.spark,spark-catalyst_2.11
org.apache.karaf.tooling.exam,org.apache.karaf.tooling.exam.container
org.jboss.resteasy,jose-jwt
org.gluu,gluu-orm-filter
com.j256.ormlite,ormlite-android
com.github.livesense,jodconverter-core
org.dcm4che.tool,dcm4che-tool-dcmdump
org.eclipse.kapua,kapua-transport-mqtt
com.cognifide.aet,accessibility-report
org.webjars.bower,dagre
com.mqttsnet,thinglinks-common-datascope
de.metas.vertical.pharma,metasfresh-pharma.vendor.gateway.msv3
org.apache.kudu,kudu-binary
org.apache.servicemix.bundles,org.apache.servicemix.bundles.okhttp
ddf.platform.security,session-management-api
org.apache.camel.quarkus,camel-quarkus-iota
com.speedment.jpastreamer,appinfo-standard
org.apache.servicecomb.saga,saga-persistence-jpa
org.restlet.jee,org.restlet.ext.jaxb
org.jboss.forge.addon,parser-java-impl
eu.europa.ec.joinup.sd-dss,dss-service
org.hibernatespatial,hibernate-spatial
com.googlecode.wicket-jquery-ui,wicket-jquery-ui
org.kurento.module,datachannelexample
org.xwiki.platform,xwiki-platform-graphviz-oldcore
com.github.dapeng-soa,dapeng-json
org.dashbuilder,dashbuilder-displayer-api
org.apache.cloudstack,cloud-plugin-network-ssp
org.apache.archiva.redback,redback-policy
org.wildfly.swarm,mail-modules
com.facebook.airlift,testing-postgresql-server
com.goldmansachs.reladomo,reladomo-test-util
org.apache.servicemix.bundles,org.apache.servicemix.bundles.xstream
org.bytedeco,depthai-platform
com.ververica,stateful-functions-flink-io
org.apache.rocketmq,rocketmq-connect-jms
org.apache.flink,flink-table-code-splitter
de.dfki.mary,voice-dfki-prudence-hsmm
org.apache.edgent.java7,edgent-connectors-websocket-misc
com.github.PikaMug.Quests,quests-api
org.wildfly.core,wildfly-core-management-client
org.apache.iotdb,openapi
org.gluu,oxauth-fido2-client
com.azure.spring,azure-spring-cloud-stream-binder-test
org.apache.maven.its.shade.srt,mshade-237-two
one.microstream,microstream-persistence-binary
org.springframework.boot,springboot2-redis
io.apiman,apiman-manager-api-rest
io.gravitee.apim.gateway.security,gravitee-apim-gateway-security-jwt
com.mqttsnet,thinglinks-common-security
org.apache.dolphinscheduler,dolphinscheduler-alert-script
io.quarkus,quarkus-smallrye-openapi-deployment
org.apache.shardingsphere,shardingsphere-transaction-xa-spi
io.hawt,hawtio-core
com.yammer.metrics,metrics-core
org.odpi.egeria,data-engine-client
org.apache.olingo,odata-server-api
org.netbeans.api,org-netbeans-libs-asm
org.apache.wicket,wicket
org.camunda.bpm.model,camunda-cmmn-model
org.jboss.resteasy.microprofile,microprofile-rest-client-base
com.yahoo.vespa,fsa
org.codehaus.mojo,animal-sniffer-annotations
org.apache.ozone,ozone-manager
org.codice.ddf.validator,catalog-validator-wkt
org.codehaus.mojo,build-helper-maven-plugin
net.java.jutils,jutils
org.forgerock.ce.openam,openam-diagnostics-base
ca.uhn.hapi,hapi-structures-v27
com.github.tavalin.orvibo-sdk,s20-sdk
de.keyle,mypet-compat-v1_9_R2
ca.uhn.hapi,hapi-structures-v26
ca.uhn.hapi,hapi-structures-v23
ca.uhn.hapi,hapi-structures-v28
org.talend.esb.examples,cxf-jmx-feature
ca.uhn.hapi,hapi-structures-v25
ca.uhn.hapi,hapi-structures-v22
org.wso2.is,org.wso2.identity.styles
ca.uhn.hapi,hapi-structures-v24
org.apache.jackrabbit,oak-store-composite
ca.uhn.hapi,hapi-structures-v21
org.eclipse.leshan,leshan-core
io.hetu.core,presto-postgresql
org.netbeans.api,org-openide-nodes
org.apache.camel,camel-corda
org.glassfish.hk2,class-model
org.odpi.egeria,security-integrator-spring
com.linkedin.coral,coral-trino
com.stormpath.spring,stormpath-spring-boot-starter
com.nexmo,client
com.turn,ttorrent-test-api
org.jenkins-ci.plugins,rabbitmq-consumer
org.apache.curator,curator-x-async
org.apache.cxf,cxf-rt-ws-eventing
org.jvnet.jaxb2_commons,jaxb2-basics-ant
org.apache.edgent.android,edgent-spi-topology
gardncl,dynamicprogramming
org.asciidoctor,asciidoctorj-diagram
org.apache.kylin,kylin-core-job
org.tribuo,tribuo-math
org.ranksys,JavaFM
io.cattle,cattle-framework-lock
io.quarkus,quarkus-security
cloud.piranha.micro.shrinkwrap,piranha-micro-shrinkwrap-loader
jakarta.activation,jakarta.activation-api
io.cattle,cattle-iaas-resource-pool
com.speedment.common,invariant
org.apache.hyracks,texthelper
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-ner-nl-organization
org.apache.syncope.common.am,syncope-common-am-lib
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.clearnlp-model-lemma-en-default
com.oracle.oci.sdk,oci-java-sdk-objectstorage
com.ibm.disni,disni
com.dtstack.flink,console-sink
org.kframework.k,java-backend
com.googlecode.xmemcached,xmemcached
com.lowagie,itext-rtf
com.github.jsonld-java,jsonld-java
org.hibernate,hibernate-re
io.helidon.tests.apps.bookstore.bookstore-se,bookstore-se
io.quarkus,quarkus-reactive-messaging-http-deployment
org.eclipse.persistence,org.eclipse.persistence.dbws.builder
org.qunix,structure-maven-plugin
commons-dbcp.wso2,commons-dbcp
eclipse-photon,org.eclipse.core.resources
org.flowable,flowable-cdi
org.apache.archiva.redback,redback-keys-jpa
org.glowroot,glowroot-agent-central-https-windows
org.apache.tapestry,tapestry-upload
org.openhab.binding,org.openhab.binding.astro
org.apache.flume,flume-tools
it.geosolutions.jaiext.bandcombine,jt-bandcombine
org.orienteer.wicket-bpmn-io,wicket-bpmn-io
org.apache.camel.quarkus,camel-quarkus-ipfs
org.teiid,teiid-api
org.jboss.remoting,jboss-remoting
org.hibernate,hibernate-core
org.apache.nifi,nifi-beats-processors
org.apache.shardingsphere.elasticjob,elasticjob-cloud-common
com.azure,azure-spring-data-cosmos
com.github.almasb,fxgl-controllerinput
com.networknt,eventuate-event
com.microsoft,sqljdbc4
org.opencastproject,opencast-mpeg7
edu.stanford.protege,protege-editor-core
org.javasimon,javasimon-core
io.siddhi.extension.execution.string,siddhi-execution-string
org.apache.skywalking,apm-springmvc-annotation-commons
org.locationtech.geowave,geowave-format-geolife
org.wicketTutorial,SimpleDropDownChoice
simplepets.brainsynder,SimplePets
gov.nsa.datawave,datawave-ingest-configuration
org.apache.shenyu,shenyu-protocol-grpc
org.apache.camel.quarkus,camel-quarkus-aws2-iam-deployment
org.broadinstitute.gatk,gatk-utils
org.apache.omid,omid-tso-server-hbase2.x
org.batfish,symbolic
org.dcm4che.tool,dcm4che-tool-dcm2dcm
org.bytedeco,mkl-platform-redist
org.apache.cxf.services.sts.systests,cxf-services-sts-systests-advanced
com.google.cloud,google-cloud-bigtable
org.jboss.errai,errai-security-keycloak
org.kie.kogito,kogito-api-incubation-processes
com.cloudrail,cloudrail-si-java
cn.hutool,hutool-script
org.apache.activemq,activemq-jmdns_1.0
org.apache.kylin,kylin-tool
org.csource,fastdfs-client-java
com.azure.spring,azure-spring-cloud-messaging
com.sonyericsson.hudson.plugins.rebuild,rebuild
com.amazonaws,amazon-neptune-streams-replicator-lambda
org.jboss.resteasy,resteasy-multipart-provider
org.apache.maven,maven-embedder
org.apache.isis.security,isis-security-spring
org.apache.cloudstack,cloud-engine-storage-cache
org.apache.yoko,yoko-spec-corba
org.slf4j,log4j-over-slf4j
tomcat,jasper-compiler
ignored-scopes,included-optional
org.apache.flume,flume-ng-hadoop-credential-store-config-filter
org.jboss.spec.javax.ejb,jboss-ejb-api_3.1_spec
io.quarkus,quarkus-reactive-pg-client
org.apache.httpcomponents.wso2,httpclient
org.openecard.gui,graphics
org.ehrbase.openehr,application
com.ljq.demo.springboot,demo-base-web
software.amazon.awscdk,iam
org.apache.tez,tez-ext-service-tests
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.matetools-model-srl-zh-conll2009
org.hibernate,hibernate
org.mitre,openid-connect-common
org.tyrannyofheaven.bukkit,zPermissions
com.joyent.util,fast-md5
org.cleartk,cleartk-corpus
org.apache.bookkeeper,bookkeeper-server
com.alibaba.nacos,nacos-console
org.sakaiproject.acadtermmanage,sakai-acadtermmanage-impl
site.ycsb,elasticsearch-binding
org.apache.hadoop,hadoop-mapreduce-examples
com.navercorp.pinpoint,pinpoint-reactor-plugin
org.apache.accumulo,accumulo-hadoop-mapreduce
io.hetu.core,presto-memory
org.apache.omid,omid-hbase-commit-table-hbase2.x
info.novatec,micronaut-camunda-bpm-feature
org.springframework.cloud,spring-cloud-openfeign-core
com.google.protobuf.nano,protobuf-javanano
asm,asm-util
net.sourceforge.pmd,pmd-scala_2.13
io.mycat.ep,mycat-ep-icegrid-client
io.projectreactor.addons,reactor-extra
de.learnlib.testsupport,learnlib-test-support
org.jclouds.common,aws-common
com.github.fridujo,rabbitmq-mock
org.modeshape,modeshape-web-jcr-webdav
org.dromara,hmily-serializer-kryo
io.jooby,jooby-http2-jetty
com.github.segmentio,analytics
org.wso2.ei,org.wso2.ei.mb.platform.common.utils
de.tudarmstadt.ukp.dkpro.core,de.tudarmstadt.ukp.dkpro.core.opennlp-model-ner-en-time
de.saxsys.mvvmfx,helloworld-without-fxml
org.springframework.cloud.fn,zeromq-supplier
org.waveprotocol,api
org.openhab.core.bundles,org.openhab.core.automation.module.script
org.synchronoss.cloud,nio-multipart-parser
org.eclipse.core,runtime
org.opensaml,opensaml
com.github.Osiris-Team,AutoPlug-Core
de.javagl,jgltf-viewer-jogl
com.alibaba.nacos,nacos-consistency
io.vertx,vertx-unit
com.github.LoneDev6,itemsadder-api
org.apache.ws.commons.axiom.wso2,axiom-impl
org.neo4j,neo4j-csv
org.eclipse.xtext,org.eclipse.xtext.junit4
org.apache.nifi,nifi-riemann-processors
com.codenvy.onpremises.wsmaster,codenvy-hosted-sso-client
org.hibernate.search,hibernate-search-integrationtest-mapper-orm-cdi
