2022-03-31 17:11:20.087 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/utils/StatUtilsTest.java".
2022-03-31 17:11:20.101 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "Assert.assertEquals(0.5, StatUtils.sigmoid(0), TOL)" in line 29 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.104 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "StatUtils.sigmoid(0)" in line 29 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.106 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "Assert.assertEquals(0, StatUtils.sigmoid(-10), 0.01)" in line 30 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.109 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "StatUtils.sigmoid(-10)" in line 30 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.112 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "Assert.assertEquals(1, StatUtils.sigmoid(10), 0.01)" in line 31 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.114 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "StatUtils.sigmoid(10)" in line 31 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.124 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "Assert.assertEquals(1, StatUtils.proportionScore(2, 2), TOL)" in line 36 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.126 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "StatUtils.proportionScore(2, 2)" in line 36 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.129 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "Assert.assertEquals(0.5, StatUtils.proportionScore(5, 10), TOL)" in line 37 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.131 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "StatUtils.proportionScore(5, 10)" in line 37 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.134 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "Assert.assertEquals(0.5, StatUtils.proportionScore(10, 5), TOL)" in line 38 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.136 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "StatUtils.proportionScore(10, 5)" in line 38 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.139 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "Assert.assertEquals(0.1, StatUtils.proportionScore(10, 100), TOL)" in line 39 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.141 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ------Could not resolve the type of MethodCallExpr "StatUtils.proportionScore(10, 100)" in line 39 (resolveNodeWithMethodDecl).
2022-03-31 17:11:20.147 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/vectors/BinaryVectorTest.java".
2022-03-31 17:11:20.678 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/vectors/ComplexVectorTest.java".
2022-03-31 17:11:21.184 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/vectors/PermutationUtilsTest.java".
2022-03-31 17:11:21.260 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/vectors/RealVectorTest.java".
2022-03-31 17:11:21.696 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/vectors/RealVectorUtilsTest.java".
2022-03-31 17:11:21.799 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/vectors/VectorStoreOrthographicalTest.java".
2022-03-31 17:11:21.821 [main] INFO  de.uni_koblenz.gorjatschev.applyingapis.Utils - ----Parsing the file "temp/java_files/semanticvectors/semanticvectors/src/test/java/pitt/search/semanticvectors/vectors/VectorUtilsTest.java".
