packageName,className,methodName,apis
uk.co.flax.luwak,QueryDecomposer,decomposeBoolean,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.analysis,TestSuffixingNGramTokenizer,testRepeatedInfixesAreNotEmitted,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.assertions,FieldMatchAssert,withHit,[org.assertj:assertj-core]
uk.co.flax.luwak.matchers,TestHighlightingMatcher,testDisjunctionMaxQuery,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak,TestCachePurging,doConcurrentPurgesAndUpdatesTest,"[org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.demo,LuwakDemo,addQueries,[com.google.guava:guava]
uk.co.flax.luwak,TestMonitor,canDeleteById,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak,TestMonitorErrorHandling,testMonitorErrors,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.benchmark,ValidatorResults,getMissingMatches,[com.google.guava:guava]
uk.co.flax.luwak.termextractor,DumpQueryTree,main,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,MatchAllPresearcher,buildQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor,TestQueryTermComparators,testHigherWeightsArePreferred,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.benchmark,TestBenchmark,stopMonitor,"[com.github.flaxsearch:luwak,junit:junit]"
uk.co.flax.luwak.matchers,TestHighlightingMatcher,multiFieldQueryMatches,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.presearcher,PresearcherTestBase,testNegativeQueryHandling,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.termextractor,TestQueryTermComparators,testAnyTokensAreNotPreferred,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.termextractor.treebuilder,BooleanQueryTreeBuilder,buildTree,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,TestTermPresearcher,testQueryBuilder,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak,Monitor,purgeCache,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor,TestSpanExtractors,testFieldMaskingSpanQuery,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.matchers,ExplainingMatch,equals,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,QueryIndex,deleteDocuments,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestQueryDecomposer,testSimpleDisjunctions,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,disjunctionsWithMatchAllNegativeClausesReturnANYTOKEN,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,testMatchAllDocsMustWithKeywordShouldAndKeywordNot,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.util,SpanRewriter,rewriteBoolean,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,Monitor,defaultIndexWriter,"[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
uk.co.flax.luwak,TestInputDocument,"",[junit:junit]
uk.co.flax.luwak.matchers,ExplainingMatcher,resolve,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestQueryDecomposer,testConjunctionsAreNotDecomposed,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.assertions,MatchesAssert,hasMatchCount,[org.assertj:assertj-core]
uk.co.flax.luwak.termextractor,TestExtractors,testRegexpExtractor,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.termextractor.treebuilder,BooleanQueryTreeBuilder,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak,QueryDecomposer,decomposeBoostQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,PresearcherComponent,extraToken,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestQueryTermFilter,testFiltersAreRemoved,"[com.google.guava:guava,junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.presearcher,PresearcherTestBase,testNonStringTermHandling,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.util,CollectionUtils,convertHash,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestMonitor,canRetrieveQuery,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.benchmark,TestBenchmark,testPresearcherBenchmarking,"[com.github.flaxsearch:luwak,com.google.guava:guava,io.dropwizard.metrics:metrics-core,junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.util,SpanRewriter,rewriteTermQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.util,TestSpanRewriter,testPhraseQuery,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.analysis,TestSuffixingNGramTokenizer,testTokensAreSuffixed,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.assertions,TokenStreamAssert,"","[org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.termextractor,TestSpanExtractors,testSpanOrExtractor,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.assertions,TokenStreamAssert,assertThat,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.assertions,TokenStreamAssert,skip,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.util,SpanOffsetReportingQuery,termContexts,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,InputDocument,"","[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
uk.co.flax.luwak,MonitorQuery,hash,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,TestExplainingMatcher,testExplainingMatcher,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak,Monitor,getQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.assertions,MatchesAssert,selectedQueries,"[com.google.guava:guava,org.assertj:assertj-core]"
uk.co.flax.luwak.matchers,CollectingMatcher,doMatchQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.demo,LuwakDemo,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,ExplainingMatch,getExplanation,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.testutils,TestCollectionUtils,testPartitions,"[com.google.guava:guava,junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.matchers,PartitionMatcher,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,TestWildcardTermPresearcher,testPresearcherComponent,"[com.google.guava:guava,junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
uk.co.flax.luwak,TestMonitor,setUp,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.analysis,SuffixingNGramTokenFilter,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.analysis,TestTermsEnumTokenFilter,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor.weights,TermWeightNorm,norm,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestSimilarities,"","[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.queryparsers,FlexibleLuceneQueryParser,getParser,[org.apache.lucene:lucene-queryparser]
uk.co.flax.luwak.termextractor,TestQueryAnalyzer,testAdvancesCollectDifferentTerms,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.assertions,TokenStreamAssert,nextEquals,"[org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.benchmark,StandardBenchmark,loadQueries,"[com.github.flaxsearch:luwak,com.google.guava:guava]"
uk.co.flax.luwak.matchers,ConcurrentMatcherTestBase,testMatchesAreDisambiguated,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.benchmark,TestBenchmark,vd,"[com.github.flaxsearch:luwak,com.google.guava:guava,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.matchers,HighlightingMatcher,doMatchQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,TestHighlightingMatcher,testUnrewritableQuery,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.presearcher,PresearcherTestBase,testAnyTokenHandling,[junit:junit]
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,testMatchAllDocsMustWithKeywordShould,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.util,SpanRewriter,rewriteTermInSetQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.util,TestSpanRewriter,testBoostQuery,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak,TestCachePurging,testBackgroundPurges,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.matchers,ExplainingMatcher,doMatchQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor,TestQueryAnalyzer,testNestedDisjunctions,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.presearcher,PresearcherTestBase,testNullFieldHandling,[junit:junit]
uk.co.flax.luwak.util,SpanExtractor,getSpans,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,FieldFilterPresearcherComponent,adjustPresearcherQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor,TestExtractors,testTermInSetQueryExtractor,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.util,SpanOffsetReportingQuery,equals,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor.treebuilder,TermInSetQueryTreeBuilder,buildTree,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,HighlightingMatcher,findHighlights,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,TestPresearcherMatchCollector,testMatchCollectorShowMatches,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak,InputDocument,getDocument,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestMonitorQuerySerialization,testQueryWithMetadata,"[com.google.guava:guava,junit:junit]"
uk.co.flax.luwak,TestQueryDecomposer,testSingleValuedConjunctions,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.termextractor.treebuilder,SpanPayloadCheckQueryTreeBuilder,buildTree,"[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queries]"
uk.co.flax.luwak,QueryTermFilter,getTerms,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor.treebuilder,TreeBuilders,newQueryBuilder,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestMonitorFlexibleLuceneQueryParser,setUp,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,disjunctionsWithPureNegativeClausesReturnANYTOKEN,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.benchmark,TestBenchmark,testBasicBenchmarking,"[com.github.flaxsearch:luwak,com.google.guava:guava,io.dropwizard.metrics:metrics-core,junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.matchers,ConcurrentMatcherTestBase,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,MultipassTermFilteredPresearcher,debug,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.util,SpanOffsetReportingQuery,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,PartitionMatcher,doMatchQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,PresearcherTestBase,buildDoc,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestMonitorFlexibleLuceneQueryParser,matchIntPointfields,"[junit:junit,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
uk.co.flax.luwak,TestSlowLog,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor,TestSpanExtractors,testSpanWithin,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.matchers,HighlightingMatcher,doMatch,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor,TestCoreLuceneQueryExtractors,"",[com.google.guava:guava]
uk.co.flax.luwak,TestMonitor,singleTermQueryMatchesSingleDocument,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.assertions,HighlightingMatchAssert,hasMatchCount,[org.assertj:assertj-core]
uk.co.flax.luwak,QueryIndex,scan,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,PresearcherTestBase,"","[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.presearcher,TestMultipassPresearcher,testSimpleBoolean,[junit:junit]
uk.co.flax.luwak.queryparsers,FlexibleLuceneQueryParser,"","[org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
uk.co.flax.luwak,DocumentBatch,getIndexReader,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.benchmark,BenchmarkResults,getTimer,[io.dropwizard.metrics:metrics-core]
uk.co.flax.luwak.demo,LuwakDemo,buildDocs,"[com.google.guava:guava,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.presearcher,FieldFilterPresearcherComponent,buildFilterClause,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.termextractor,TestSpanExtractors,testPayloadScoreQuery,"[junit:junit,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queries]"
uk.co.flax.luwak,TestMonitorPersistence,testCacheIsRepopulated,"[com.google.guava:guava,junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak,TestQueryIndex,createUpdate,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestCachePurging,testConcurrentPurges,[junit:junit]
uk.co.flax.luwak,TestQueryIndex,testSmoke,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.matchers,TestHighlightingMatcher,testWildcardProximityRewrites,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.termextractor,TestBooleanTermExtractor,conjunctionsOutweighDisjunctions,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.analysis,SuffixingNGramTokenFilter,incrementToken,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,ParallelMatcher,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,ScoringMatcher,doMatch,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,QueryIndex,numRamDocs,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,ExplainingMatch,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,HighlightingMatcher,fallback,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,CandidateMatcher,matchQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestSlowLog,testSlowLog,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.presearcher,MatchAllPresearcher,indexQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,TestMultipassPresearcher,testComplexBoolean,[junit:junit]
uk.co.flax.luwak,CandidateMatcher,doMatchQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,TestHighlightingMatcher,testQueryErrors,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.presearcher,FieldFilterPresearcherComponentTestBase,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.util,ForceNoBulkScoringQuery,equals,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestQueryDecomposer,testDisjunctionMaxDecomposition,"[com.google.guava:guava,junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.matchers,ConcurrentMatcherTestBase,testAllMatchesAreCollected,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.matchers,TestHighlightingMatcher,testMinShouldMatchQuery,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.presearcher,FieldFilterPresearcherComponent,filterDocumentTokens,"[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.util,ForceNoBulkScoringQuery,toString,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,Presearcher,buildQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,PresearcherTestBase,testMatchAllQueryHandling,[junit:junit]
uk.co.flax.luwak.termextractor.treebuilder,RegexpNGramTermQueryTreeBuilder,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,PresearcherTestBase,setUp,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak,DocumentBatch,getSearcher,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.analysis,TestSuffixingNGramTokenizer,main,"[com.google.guava:guava,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.assertions,TokenStreamAssert,isExhausted,"[org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.matchers,SimpleMatcher,doMatch,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,TermFilteredPresearcher,buildQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak,TestMonitor,canClearTheMonitor,"[junit:junit,org.assertj:assertj-core]"
uk.co.flax.luwak.queryparsers,LuceneQueryParser,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak,Monitor,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,TestSimpleMatcher,testSimpleMatcher,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.termextractor,TestSpanExtractors,testSpanPayloadCheckQuery,"[junit:junit,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queries]"
uk.co.flax.luwak.util,ForceNoBulkScoringQuery,rewrite,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,TestMultipassPresearcher,testQueryBuilder,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak.util,ForceNoBulkScoringQuery,hashCode,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.util,RewriteException,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.analysis,TestTermsEnumTokenFilter,testPosIncAttributeOverflow,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.benchmark,StandardBenchmark,loadDocuments,"[com.github.flaxsearch:luwak,com.google.guava:guava,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.presearcher,PresearcherComponent,adjustPresearcherQuery,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.util,ForceNoBulkScoringQuery,createWeight,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.matchers,TestHighlightingMatcher,buildDoc,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.presearcher,FieldFilterPresearcherComponentTestBase,testBatchesWithDissimilarFieldValuesThrowExceptions,"[junit:junit,org.apache.lucene:lucene-core,org.assertj:assertj-core]"
uk.co.flax.luwak,TestMonitor,updatesOverwriteOldQueries,"[junit:junit,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.assertions,HighlightingMatchAssert,matchesQuery,[org.assertj:assertj-core]
uk.co.flax.luwak.analysis,BytesRefFilteredTokenFilter,"",[org.apache.lucene:lucene-core]
uk.co.flax.luwak.util,SpanOffsetReportingQuery,getField,[org.apache.lucene:lucene-core]
uk.co.flax.luwak.benchmark,PresearcherMatcher,doMatchQuery,"[com.github.flaxsearch:luwak,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.assertions,MatchesAssert,hasQueriesRunCount,[org.assertj:assertj-core]
uk.co.flax.luwak,TestMonitor,"","[org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
uk.co.flax.luwak.benchmark,TestBenchmark,startMonitor,"[com.github.flaxsearch:luwak,junit:junit]"
uk.co.flax.luwak.matchers,TestHighlightingMatcher,testWildcardBooleanRewrites,"[junit:junit,org.apache.lucene:lucene-core]"
