packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
com.vmware.xenon.services.common,TestQueryTaskService,validatedExpandLinksResultsWithBogusLink,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.services.samples,SampleContinuousQueryWatchService,processResults,com.vmware.xenon:xenon-common,"","",16,16,1.0
com.vmware.xenon.services.samples,TestSampleContinuousQueryWatchService,tearDown,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
example.group,TestQuickstartHost,stopXenonHost,com.vmware.xenon:xenon-common,"","",1,1,1.0
com.vmware.xenon.common,LoaderService,loadFromFileSystem,com.vmware.xenon:xenon-common,"","",4,4,1.0
com.vmware.xenon.common,TestStatelessService,statelessWithOwnerSelectionWithoutReplication,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
com.vmware.xenon.common,TestUtils,toJsonHtmlNull,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.vmware.xenon.common.serialization,HashingJsonWriter,beginObject,com.google.code.gson:gson,JSON Libraries,"google,json",1,1,1.0
com.vmware.xenon.services.common,DocumentStoredFieldVisitor,binaryField,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.vmware.xenon.services.common,TestRoleService,cleanUp,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestSimpleTransactionService,testSingleClientMultipleActiveTransactions,junit:junit,Testing Frameworks,"testing,junit",4,4,1.0
com.vmware.xenon.services.common,TestTransactionService,testNonPersistentService,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
com.vmware.xenon.services.samples,SampleContinuousQueryObserverService,handlePatch,com.vmware.xenon:xenon-common,"","",13,13,1.0
com.vmware.xenon.common.test.websockets,JsDocument,"",org.mozilla:rhino,JVM Languages,"scripting,javascript,jvm,language",1,1,1.0
com.vmware.xenon.common.test.websockets,JsWebSocket,setOnmessage,org.mozilla:rhino,JVM Languages,"scripting,javascript,jvm,language",4,4,1.0
com.vmware.xenon.services.common,LuceneDocumentIndexBackupService,handleBackup,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.vmware.xenon.services.common,TestQueryFilter,simpleConjunctionOfDisjunctions,junit:junit,Testing Frameworks,"testing,junit",6,6,1.0
com.vmware.xenon.services.common,TestQueryTaskService,broadcastQueryPageServiceDeletion,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",12,13,0.92
com.vmware.xenon.services.common,TestQueryTaskService,broadcastQueryPageServiceDeletion,junit:junit,Testing Frameworks,"testing,junit",1,13,0.08
com.vmware.xenon.services.common,TestSimpleTransactionService,testTransactionContextFlow,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestUserGroupService,cleanUp,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.workshop,QueryDemo,handleFactoryAvailability,com.vmware.xenon:xenon-common,"","",68,68,1.0
com.vmware.xenon.common,TestAuthentication,testExternalAuthTokenRequestMultinode,junit:junit,Testing Frameworks,"testing,junit",3,9,0.33
com.vmware.xenon.common,TestAuthentication,testExternalAuthTokenRequestMultinode,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",6,9,0.67
com.vmware.xenon.common,TestOperation,completion,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
com.vmware.xenon.common,TestServiceDocument,testMapsUpdateThroughMergeMethod,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
com.vmware.xenon.common,TestUtils,createKryo,com.esotericsoftware:kryo-shaded,"","",17,17,1.0
com.vmware.xenon.common.jwt,TestVerifier,nullHeader,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestNodeGroupService,testStartServiceOutOfOrder,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.vmware.xenon.services.common,TestQueryFilter,matchTypeWildcard,junit:junit,Testing Frameworks,"testing,junit",18,18,1.0
