packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
zemberek.normalization,CharacterGraphDecoderTest,multiWordDecodeTest,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
zemberek.core.collections,TrieTest,getAllTest,junit:junit,Testing Frameworks,"testing,junit",3,3,1.0
zemberek.core.io,SimpleTextReader,"",com.google.guava:guava,Core Utilities,google,10,10,1.0
zemberek.morphology.apps,ZemberekNlpScripts,parseLargeVocabularyZemberek,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
zemberek.morphology.old_ambiguity,LmGenerator,generateArpaLm,com.google.guava:guava,Core Utilities,google,5,5,1.0
zemberek.tokenization.antlr,TurkishLexer,getATN,org.antlr:antlr4-runtime,"","compiler,parser,runtime",2,2,1.0
zemberek.apps.lm,GenerateVocabulary,getWordsFromFile,com.google.guava:guava,Core Utilities,google,1,1,1.0
zemberek.core.collections,IntIntMapTest,checkSpanRemoved,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.math,FloatArraysTest,testAppendZeros,junit:junit,Testing Frameworks,"testing,junit",5,5,1.0
zemberek.morphology.analysis,NounDerivationTest,condTest,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.external,OflazerAnalyzerRunner,"",com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.core.io,Files,"",com.google.guava:guava,Core Utilities,google,3,3,1.0
zemberek.core.io,StringsTest,testRightPad_StringIntChar,junit:junit,Testing Frameworks,"testing,junit",8,8,1.0
zemberek.morphology.ambiguity,RuleBasedDisambiguator,checkInput,com.google.guava:guava,Core Utilities,google,3,3,1.0
zemberek.morphology.ambiguity,DataConverter,extract,com.google.guava:guava,Core Utilities,google,7,7,1.0
zemberek.morphology.analysis,VerbsTest,passive2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.morphology.lexicon.tr,TurkishDictionaryLoaderTest,loadNounsFromFileTest,junit:junit,Testing Frameworks,"testing,junit",4,6,0.67
zemberek.morphology.lexicon.tr,TurkishDictionaryLoaderTest,loadNounsFromFileTest,com.google.guava:guava,Core Utilities,google,2,6,0.33
zemberek.apps.fasttext,GenerateWordVectors,"",com.beust:jcommander,Command Line Parsers,"cli,parser",5,5,1.0
zemberek.core.collections,IntFloatMapTest,getTest2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
zemberek.core.collections,LongBitVectorTest,setGetLastBitIndex,junit:junit,Testing Frameworks,"testing,junit",9,9,1.0
zemberek.core.math,DoubleArraysTest,testSum,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
zemberek.core.quantization,KMeansQuantizer,"",com.google.guava:guava,Core Utilities,google,2,2,1.0
zemberek.lm.compression,SmoothLmTest,testActualData,com.google.guava:guava,Core Utilities,google,11,13,0.85
zemberek.lm.compression,SmoothLmTest,testActualData,junit:junit,Testing Frameworks,"testing,junit",2,13,0.15
zemberek.morphology.analysis,AdverbsTest,advTest2,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
