packageName,className,methodName,api,mcrCategories,mcrTags,count,countAll,proportion
com.browseengine.bobo.sort,SortCollectorImpl,topDocs,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.facets.data,TermFloatList,buildPrimitiveList,it.unimi.dsi:fastutil,Collections,"collections,structures",2,2,1.0
com.browseengine.bobo.facets.filter,RandomAccessAndFilter,getRandomAccessDocIdSet,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.browseengine.bobo.search.section,OrNode,fetchDoc,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.browseengine.bobo.test,BoboFacetIteratorTest,testTermStringListAddCorrectOrder,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.browseengine.bobo.facets.data,TermFloatList,seal,it.unimi.dsi:fastutil,Collections,"collections,structures",4,4,1.0
com.browseengine.bobo.util,BigNestedIntArray,findValuesInRange,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.util.test,BigIntArrayTest,testBigIntArray,junit:junit,Testing Frameworks,"testing,junit",1,1,1.0
com.browseengine.bobo.facets.data,TermLongListTest,test2ThreeNegativeValues,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.browseengine.bobo.facets.filter,AndFilter,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",5,5,1.0
com.browseengine.bobo.docidset,AndDocIdSet,findWithIndex,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.facets.impl,RangeFacetHandler,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
com.browseengine.bobo.test,BoboTestCase,newIndexReader,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",8,8,1.0
com.browseengine.bobo.test,BoboTestCase,testStoredFacetField,junit:junit,Testing Frameworks,"testing,junit",8,9,0.89
com.browseengine.bobo.test,BoboTestCase,testStoredFacetField,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,9,0.11
com.browseengine.bobo.util.test,BigNestedIntArrayTest,testBasic,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.browseengine.bobo.api,BoboSegmentReader,getInstance,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",4,4,1.0
com.browseengine.bobo.facets.data,TermFloatList,add,it.unimi.dsi:fastutil,Collections,"collections,structures",2,2,1.0
com.browseengine.bobo.facets.filter,FacetRangeFilter,convertIndexes,it.unimi.dsi:fastutil,Collections,"collections,structures",6,6,1.0
com.browseengine.bobo.api,BrowseHit,setExplanation,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
com.browseengine.bobo.search.section,TermNode,readSecId,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",6,6,1.0
com.browseengine.bobo.util,SearchResultMerger,"",org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",13,13,1.0
com.browseengine.bobo.facets.data,TermLongListTest,test2aThreeNegativeValuesInt,junit:junit,Testing Frameworks,"testing,junit",2,2,1.0
com.browseengine.bobo.util,BigShortArray,findValue,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,1,1.0
