packageName,className,methodName,apis
com.browseengine.bobo.util.test,BigNestedIntArrayTest,testBufferedLoaderReuse,[junit:junit]
com.browseengine.bobo.api,MultiBoboBrowser,getIndexReader,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.filter,RandomAccessNotFilter,getRandomAccessDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util.test,BigNestedIntArrayTest,testCountNoReturnWithFilter,"[junit:junit,org.apache.lucene:lucene-core]"
com.browseengine.bobo.search.section,AbstractTerminalNode,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,buildMetaField,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util,DocIdSetUtil,toString,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.attribute,AttributesFacetHandlerTest,test9ModifiedNumberOfFacetsPerKey,[junit:junit]
com.browseengine.bobo.util,BigNestedIntArray,contains,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,DocIDPriorityQueue,compare,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.attribute,AttributesFacetHandlerTest,test2PropertyRetrieval,[junit:junit]
com.browseengine.bobo.search,FacetHitCollector,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboTestCase,testMultiDate,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util.test,BigSegmentedArrayTest,emptyArrayTestHelper,[junit:junit]
com.browseengine.bobo.api,BrowseRequest,clearSort,[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,IntArrayDocIdSet,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BoboSubBrowser,numDocs,[org.apache.lucene:lucene-core]
com.browseengine.bobo.service,BrowseServiceFactory,createBrowseService,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,MultiDocIdComparator,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BasicIndexingTest,testWithInterleavedCommitsUsingBoboWithFacets,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
com.browseengine.bobo.sort,MultiDocIdComparator,setScorer,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,RangeFacetHandler,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BrowseRequest,setSort,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BasicIndexingTest,tearDown,"[junit:junit,org.apache.lucene:lucene-core]"
com.browseengine.bobo.test,FacetNotValuesTest,testNotValuesForRangeFacetHandler,"[junit:junit,log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.util,BigIntArray,findValues,[org.apache.lucene:lucene-core]
com.browseengine.bobo.query,ScoreAdjusterQuery,toString,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,VirtualSimpleFacetHandler,load,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util.test,BigSegmentedArrayTest,fillTestHelper,[junit:junit]
com.browseengine.bobo.api,BrowseRequest,setFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,MultiDocIdComparator,value,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,TestPathMultiVal,testMultiValPath,"[junit:junit,org.apache.lucene:lucene-core]"
com.browseengine.bobo.util,BigSegmentedArray,findValues,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,SortCollectorImpl,setNextReader,"[it.unimi.dsi:fastutil,org.apache.lucene:lucene-core]"
com.browseengine.bobo.docidset,NotDocIdSet,iterator,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,TermNode,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,BoboSubBrowser,getFieldVal,[log4j:log4j]
com.browseengine.bobo.docidset,StatefulDSIterator,"",[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,FacetDataCache,"",[org.apache.lucene:lucene-core]
