packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
com.vmware.xenon.common.test.websockets,TestAuthWebSocketService,junit:junit,Testing Frameworks,"testing,junit",4,21,0.19
com.vmware.xenon.common,TestEventStreams,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",10,47,0.21
com.vmware.xenon.common,TestEventStreams,junit:junit,Testing Frameworks,"testing,junit",37,47,0.79
com.vmware.xenon.common.serialization,JsonMapper,com.google.code.gson:gson,JSON Libraries,"google,json",131,131,1.0
com.vmware.xenon.services.common,QueryTask,com.esotericsoftware:kryo-shaded,"","",6,6,1.0
com.vmware.xenon.services.samples,TestSampleSimpleEchoService,com.vmware.xenon:xenon-common,"","",22,26,0.85
com.vmware.xenon.services.samples,TestSampleSimpleEchoService,junit:junit,Testing Frameworks,"testing,junit",4,26,0.15
com.vmware.xenon.services.common,TestMigrationTaskService,junit:junit,Testing Frameworks,"testing,junit",129,129,1.0
com.vmware.xenon.services.common,TestODataQueryService,junit:junit,Testing Frameworks,"testing,junit",183,183,1.0
com.vmware.xenon.performance,PersistedService,com.vmware.xenon:xenon-common,"","",11,11,1.0
com.vmware.xenon.services.common,TestLocalFileService,junit:junit,Testing Frameworks,"testing,junit",16,16,1.0
com.vmware.xenon.workshop,DemoStatelessService,com.vmware.xenon:xenon-common,"","",26,26,1.0
com.vmware.xenon.common,TestFileUtils,junit:junit,Testing Frameworks,"testing,junit",8,8,1.0
com.vmware.xenon.services.common,TestTenantService,junit:junit,Testing Frameworks,"testing,junit",29,29,1.0
com.vmware.xenon,JsonHashingBenchmark,org.openjdk.jmh:jmh-core,Microbenchmarks,"performance,benchmark",8,26,0.31
com.vmware.xenon,JsonHashingBenchmark,com.vmware.xenon:xenon-common,"","",18,26,0.69
com.vmware.xenon.common,LoaderFactoryService,com.vmware.xenon:xenon-common,"","",13,13,1.0
com.vmware.xenon.common,ServiceStats,com.esotericsoftware:kryo-shaded,"","",1,1,1.0
com.vmware.xenon.performance,SimpleStatelessService,com.vmware.xenon:xenon-common,"","",4,4,1.0
com.vmware.xenon,LoggingBenchmark,org.openjdk.jmh:jmh-core,Microbenchmarks,"performance,benchmark",5,7,0.71
com.vmware.xenon,LoggingBenchmark,com.vmware.xenon:xenon-common,"","",2,7,0.29
com.vmware.xenon.services.common,TestQueryFilter,junit:junit,Testing Frameworks,"testing,junit",134,134,1.0
com.vmware.xenon.common,TestExternalAuth,junit:junit,Testing Frameworks,"testing,junit",7,7,1.0
com.vmware.xenon.common,TestSendWithDeferredResult,junit:junit,Testing Frameworks,"testing,junit",39,39,1.0
com.vmware.xenon.common,WebSocketService,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",16,16,1.0
com.vmware.xenon.services.common,TestLuceneDocumentIndexBackupService,junit:junit,Testing Frameworks,"testing,junit",35,35,1.0
com.vmware.xenon.services.samples,IdRangeService,com.vmware.xenon:xenon-common,"","",55,55,1.0
com.vmware.xenon.services.common,TestShardsManagementService,junit:junit,Testing Frameworks,"testing,junit",9,27,0.33
com.vmware.xenon.services.common,TestShardsManagementService,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",18,27,0.67
com.vmware.xenon.common.opentracing,Zipkin,io.opentracing:opentracing-api,Distributed Tracing,"io,tracing,api,distributed",1,4,0.25
com.vmware.xenon.common.opentracing,Zipkin,io.zipkin.reporter2:zipkin-sender-urlconnection,"","url,reporter,io,connection,tracing",1,4,0.25
com.vmware.xenon.common.opentracing,Zipkin,io.opentracing.brave:brave-opentracing,Distributed Tracing,"io,tracing,distributed",1,4,0.25
com.vmware.xenon.common.opentracing,Zipkin,io.zipkin.reporter2:zipkin-sender-okhttp3,"","reporter,io,tracing,http",1,4,0.25
com.vmware.xenon.performance,OwnerSelectedService,com.vmware.xenon:xenon-common,"","",17,17,1.0
example.group,TestQuickstartHost,junit:junit,Testing Frameworks,"testing,junit",14,31,0.45
example.group,TestQuickstartHost,com.vmware.xenon:xenon-common,"","",17,31,0.55
com.vmware.xenon.common.http.netty,CookieJarTest,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",11,29,0.38
com.vmware.xenon.common.http.netty,CookieJarTest,junit:junit,Testing Frameworks,"testing,junit",18,29,0.62
com.vmware.xenon.services.common,TestSynchronizationManagementService,junit:junit,Testing Frameworks,"testing,junit",14,14,1.0
com.vmware.xenon.common.opentracing,TracingUtils,io.opentracing:opentracing-api,Distributed Tracing,"io,tracing,api,distributed",11,11,1.0
com.vmware.xenon.common,Claims,com.google.code.gson:gson,JSON Libraries,"google,json",1,1,1.0
com.vmware.xenon.common.test.websockets,JsExecutor,com.vmware.xenon:xenon-common,"","",4,4,1.0
com.vmware.xenon.samples,SampleHost,com.vmware.xenon:xenon-ui,"",ui,1,20,0.05
com.vmware.xenon.samples,SampleHost,com.vmware.xenon:xenon-common,"","",19,20,0.95
com.vmware.xenonlabs,UpgradeDemo,com.vmware.xenon:xenon-common,"","",73,73,1.0
com.vmware.xenon.services.common,Lucene60FieldInfosFormatWithCache,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",170,170,1.0
com.vmware.xenon.services.common,LuceneIndexDocumentHelper,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",271,278,0.97
com.vmware.xenon.services.common,LuceneIndexDocumentHelper,com.esotericsoftware:kryo-shaded,"","",7,278,0.03
com.vmware.xenon.services.common,TestLuceneDocumentIndexService,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",4,258,0.02
com.vmware.xenon.services.common,TestLuceneDocumentIndexService,junit:junit,Testing Frameworks,"testing,junit",244,258,0.95
com.vmware.xenon.services.common,TestLuceneDocumentIndexService,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",10,258,0.04
com.vmware.xenon.services.common,TestNodeGroupUtils,junit:junit,Testing Frameworks,"testing,junit",40,40,1.0
com.vmware.xenon.common,TestPrivateKeyReader,junit:junit,Testing Frameworks,"testing,junit",11,11,1.0
com.vmware.xenon.common,ServiceDocumentQueryResult,com.esotericsoftware:kryo-shaded,"","",1,1,1.0
com.vmware.xenon.common,TestOperationSequence,junit:junit,Testing Frameworks,"testing,junit",78,78,1.0
com.vmware.xenon.common,TestQueryTaskClientHelper,junit:junit,Testing Frameworks,"testing,junit",74,74,1.0
com.vmware.xenon.common.serialization,SortedKeysMapViewAdapterFactory,com.google.code.gson:gson,JSON Libraries,"google,json",27,27,1.0
com.vmware.xenon.workshop,DemoStatefulService,com.vmware.xenon:xenon-common,"","",28,28,1.0
com.vmware.xenon.services.samples,TestSampleContinuousQueryWatchService,junit:junit,Testing Frameworks,"testing,junit",3,93,0.03
com.vmware.xenon.services.samples,TestSampleContinuousQueryWatchService,com.vmware.xenon:xenon-common,"","",90,93,0.97
com.vmware.xenon.common,LoaderServiceTest,junit:junit,Testing Frameworks,"testing,junit",12,68,0.18
com.vmware.xenon.common,LoaderServiceTest,com.vmware.xenon:xenon-common,"","",56,68,0.82
com.vmware.xenon.services.samples,MockDocumentsService,com.vmware.xenon:xenon-common,"","",15,15,1.0
com.vmware.xenon.common.http.netty,CookieJar,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",22,22,1.0
com.vmware.xenon.services.samples,TestSampleHost,com.vmware.xenon:xenon-common,"","",24,40,0.6
com.vmware.xenon.services.samples,TestSampleHost,junit:junit,Testing Frameworks,"testing,junit",16,40,0.4
com.vmware.xenon.services.common,TestRoleService,junit:junit,Testing Frameworks,"testing,junit",26,26,1.0
com.vmware.xenon.common,TestGsonConfiguration,com.google.code.gson:gson,JSON Libraries,"google,json",37,63,0.59
com.vmware.xenon.common,TestGsonConfiguration,junit:junit,Testing Frameworks,"testing,junit",26,63,0.41
com.vmware.xenon.common,TestStatelessService,junit:junit,Testing Frameworks,"testing,junit",8,8,1.0
com.vmware.xenon.services.common,TestResourceGroupService,junit:junit,Testing Frameworks,"testing,junit",22,22,1.0
com.vmware.xenonlabs,UpgradeDemoTestUtils,com.vmware.xenon:xenon-common,"","",108,108,1.0
com.vmware.xenon.common,TestUtils,junit:junit,Testing Frameworks,"testing,junit",157,223,0.7
com.vmware.xenon.common,TestUtils,com.esotericsoftware:kryo-shaded,"","",56,223,0.25
com.vmware.xenon.common,TestUtils,com.google.code.gson:gson,JSON Libraries,"google,json",10,223,0.04
com.vmware.xenon.common.http.netty,NettyLoggingUtil,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",4,4,1.0
com.vmware.xenon.common,ServiceHost,io.opentracing:opentracing-api,Distributed Tracing,"io,tracing,api,distributed",68,68,1.0
com.vmware.xenon.common.serialization,UtcDateTypeAdapter,com.google.code.gson:gson,JSON Libraries,"google,json",12,12,1.0
com.vmware.xenon.common.test.websockets,JsWebSocket,org.mozilla:rhino,JVM Languages,"scripting,javascript,jvm,language",68,207,0.33
com.vmware.xenon.common.test.websockets,JsWebSocket,io.netty:netty-all,Network App Frameworks,"network,socket,framework,netty,io",127,207,0.61
com.vmware.xenon.common.test.websockets,JsWebSocket,com.vmware.xenon:xenon-common,"","",12,207,0.06
com.vmware.xenon.performance,FullCapService,com.vmware.xenon:xenon-common,"","",23,23,1.0
com.vmware.xenon.common.opentracing,TracerFactoryTest,io.opentracing:opentracing-noop,"","io,tracing",2,30,0.07
com.vmware.xenon.common.opentracing,TracerFactoryTest,io.opentracing:opentracing-api,Distributed Tracing,"io,tracing,api,distributed",8,30,0.27
