packageName,className,apis
com.browseengine.bobo.docidset,StatefulDSIterator,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,DocComparator,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.data,FacetDataCache,"[it.unimi.dsi:fastutil,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.data,MultiValueWithWeightFacetDataCache,"[it.unimi.dsi:fastutil,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.impl,VirtualSimpleFacetHandler,[org.apache.lucene:lucene-core]
com.browseengine.bobo.search.section,IntMetaDataCache,[org.apache.lucene:lucene-core]
com.browseengine.bobo.query.scoring,FacetTermQuery,"[log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.util.test,BigNestedIntArrayTest,"[junit:junit,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.impl,MultiValueFacetHandler,"[it.unimi.dsi:fastutil,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.impl,CompactMultiValueFacetHandler,"[it.unimi.dsi:fastutil,org.apache.lucene:lucene-core]"
com.browseengine.bobo.search.section,SectionSearchQueryPlan,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util.test,SparseFloatArrayTest,[junit:junit]
com.browseengine.bobo.search.section,SectionSearchQueryPlanBuilder,[org.apache.lucene:lucene-core]
com.browseengine.bobo.index.digest,DataDigester,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.filter,OrFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.query.scoring,MultiplicativeFacetTermScoringFunction,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.filter,BitSetFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,SimpleFacetHandler,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,ReverseDocComparatorSource,[org.apache.lucene:lucene-core]
com.browseengine.bobo.impl,BrowseServiceImpl,"[log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.api,BrowseRequest,[org.apache.lucene:lucene-core]
com.browseengine.bobo.query,ScoreAdjusterQuery,[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,AndDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,GeoSimpleFacetCountCollector,[log4j:log4j]
com.browseengine.bobo.docidset,EmptyDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,MultiBoboBrowser,"[log4j:log4j,org.apache.lucene:lucene-core]"
com.browseengine.bobo.docidset,RandomAccessDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,MultiDocIdComparatorSource,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.filter,FacetOrFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,GeoFacetHandler,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.filter,SpatialFacetFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util,BigNestedIntArray,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BasicIndexingTest,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
com.browseengine.bobo.facets.attribute,AttributesFacetHandlerTest,"[junit:junit,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core]"
com.browseengine.bobo.search.section,PhraseNode,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.range,MultiRangeFacetHandler,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util,BigSegmentedArray,[org.apache.lucene:lucene-core]
com.browseengine.bobo.docidset,NotDocIdSet,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util.test,MutableSparseFloatArrayTest,[junit:junit]
com.browseengine.bobo.test,BoboTestCase,"[junit:junit,log4j:log4j,org.apache.lucene:lucene-analyzers-common,org.apache.lucene:lucene-core,org.apache.lucene:lucene-queryparser]"
com.browseengine.bobo.util,BigIntArray,[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,Browsable,[org.apache.lucene:lucene-core]
com.browseengine.bobo.index,MakeBobo,"[commons-cli:commons-cli,org.apache.lucene:lucene-core]"
com.browseengine.bobo.facets.impl,DynamicTimeRangeFacetHandler,[log4j:log4j]
com.browseengine.bobo.query.scoring,DefaultFacetTermScoringFunction,[org.apache.lucene:lucene-core]
com.browseengine.bobo.server.qlog,QueryLog,[log4j:log4j]
com.browseengine.bobo.facets.filter,FacetFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.util,ListMerger,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.filter,RandomAccessFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.impl,DefaultFacetCountCollector,[log4j:log4j]
com.browseengine.bobo.facets.filter,NotFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.test,BoboFacetIteratorTest,"[junit:junit,log4j:log4j]"
com.browseengine.bobo.facets.attribute,AttributesFacetHandler,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.filter,RandomAccessNotFilter,[org.apache.lucene:lucene-core]
com.browseengine.bobo.sort,SortCollectorImpl,"[it.unimi.dsi:fastutil,org.apache.lucene:lucene-core]"
com.browseengine.bobo.service,DefaultBrowseQueryParser,[org.apache.lucene:lucene-core]
com.browseengine.bobo.api,QueriesSupport,[org.apache.lucene:lucene-core]
com.browseengine.bobo.facets.filter,GeoFacetFilter,[org.apache.lucene:lucene-core]
