packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
cc.twittertools.stream,GatherStatusStream,org.twitter4j:twitter4j-core,Social Network Clients,"social,twitter",1,108,0.01
edu.illinois.lis.searchsource,IndexWrapperMicroblogApi,cc.twittertools:twitter-tools-core,"","tools,twitter",18,18,1.0
cc.twittertools.piggybank,GetLatitude,org.apache.pig:pig,Hadoop Query Engines,"apache,hadoop,query,bigdata",14,14,1.0
cc.twittertools.corpus.data,TSVStatusBlockReader,cc.twittertools:twitter-tools-core,"","tools,twitter",9,9,1.0
cc.twittertools.piggybank,ConvertCreatedAtToEpoch,org.apache.pig:pig,Hadoop Query Engines,"apache,hadoop,query,bigdata",7,7,1.0
edu.illinois.lis.query,TrecTemporalTopic,com.google.guava:guava,Core Utilities,google,8,8,1.0
cc.twittertools.download,VerifyJsonStatusBlockCrawl,com.google.guava:guava,Core Utilities,google,10,140,0.07
cc.twittertools.download,VerifyJsonStatusBlockCrawl,com.ning:async-http-client,HTTP Clients,"client,asynchronous,http",15,140,0.11
cc.twittertools.download,VerifyJsonStatusBlockCrawl,cc.twittertools:twitter-tools-core,"","tools,twitter",11,140,0.08
cc.twittertools.download,VerifyJsonStatusBlockCrawl,commons-cli:commons-cli,Command Line Parsers,"command-line,cli,parser",71,140,0.51
cc.twittertools.download,VerifyJsonStatusBlockCrawl,log4j:apache-log4j-extras,Logging Frameworks,"logging,apache",33,140,0.24
cc.twittertools.search.local,RunQueries,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",41,123,0.33
cc.twittertools.search.local,RunQueries,org.apache.lucene:lucene-queryparser,"","lucene,apache,index",4,123,0.03
cc.twittertools.search.local,RunQueries,commons-cli:commons-cli,Command Line Parsers,"command-line,cli,parser",78,123,0.63
edu.illinois.lis.rerank,TResultComparator,cc.twittertools:twitter-tools-core,"","tools,twitter",7,7,1.0
