packageName,className,api,mcrCategories,mcrTags,count,countAll,proportion
uk.co.flax.luwak.presearcher,TestWildcardTermPresearcher,junit:junit,Testing Frameworks,"testing,junit",5,16,0.31
uk.co.flax.luwak.presearcher,TestWildcardTermPresearcher,com.google.guava:guava,Core Utilities,google,4,16,0.25
uk.co.flax.luwak.termextractor,TestQueryAnalyzer,junit:junit,Testing Frameworks,"testing,junit",7,60,0.12
uk.co.flax.luwak.termextractor,TestQueryAnalyzer,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",36,60,0.6
uk.co.flax.luwak.termextractor,TestQueryAnalyzer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",17,60,0.28
uk.co.flax.luwak.analysis,TestSuffixingNGramTokenizer,com.google.guava:guava,Core Utilities,google,3,47,0.06
uk.co.flax.luwak.analysis,TestSuffixingNGramTokenizer,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",39,47,0.83
uk.co.flax.luwak.analysis,TestSuffixingNGramTokenizer,junit:junit,Testing Frameworks,"testing,junit",4,47,0.09
uk.co.flax.luwak.analysis,TestSuffixingNGramTokenizer,org.apache.lucene:lucene-analyzers-common,"","lucene,analyzer,apache,index",1,47,0.02
uk.co.flax.luwak.presearcher,MultipassTermFilteredPresearcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",59,59,1.0
uk.co.flax.luwak.assertions,HighlightingMatchAssert,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",14,14,1.0
uk.co.flax.luwak,TestCachePurging,junit:junit,Testing Frameworks,"testing,junit",7,49,0.14
uk.co.flax.luwak,TestCachePurging,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,49,0.04
uk.co.flax.luwak,TestCachePurging,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",40,49,0.82
uk.co.flax.luwak.matchers,TestSimpleMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",1,4,0.25
uk.co.flax.luwak.matchers,TestSimpleMatcher,org.assertj:assertj-core,Assertion Libraries,"assertion,quality",2,4,0.5
uk.co.flax.luwak.matchers,TestSimpleMatcher,junit:junit,Testing Frameworks,"testing,junit",1,4,0.25
uk.co.flax.luwak.testutils,TokenStreamUtils,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",10,10,1.0
uk.co.flax.luwak.matchers,CollectingMatcher,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",15,15,1.0
uk.co.flax.luwak.util,CollectionUtils,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",13,13,1.0
uk.co.flax.luwak.termextractor.weights,FieldWeightNorm,org.apache.lucene:lucene-core,Full-Text Indexing Libraries,"lucene,indexing,apache,full-text,index",2,2,1.0
